training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,accuracy_mean,accuracy_std,reconstruction_error_mean,reconstruction_error_std,num_components
0.021354512665614795,0.005246602702047211,0.004638571001123637,0.0006163039954256091,0.9856666666666666,0.004027681991198194,0.010959769847740561,0.0009246237443974048,173.0
0.02458782633766532,0.014723942778988447,0.003981145331636071,0.00047181465091255945,0.9853333333333333,0.0038586123009300786,0.010351805608573881,0.0013539398976159024,174.0
0.012154329665160427,0.0025040445366275718,0.012452387997958189,0.008437781239092026,0.985,0.005715476066494087,0.009694899052009459,0.0007977344415288667,176.0
0.016785019329593826,0.002427223160463882,0.00775882833598492,0.0024631569474068147,0.9823333333333334,0.0030912061651652374,0.009538204849297537,0.0032352528832766928,178.0
0.02054809400093897,0.00794445725729544,0.007925542663239563,0.0049183590425309716,0.985,0.0014142135623730965,0.007734993169414871,0.0012615842319310142,179.0
0.02028932833733658,0.00787213828981511,0.011199320001954524,0.009111153519710374,0.9843333333333334,0.004921607686744471,0.008175750317456607,0.0010233275064166728,180.0
0.018778953667303238,0.010207949557178235,0.01635875266219955,0.009518192424782202,0.9853333333333333,0.002867441755680878,0.0076340442788626756,0.0013373953585416674,181.0
0.021225550338082638,0.011586655235993103,0.013509577324536318,0.00766601320413209,0.9883333333333333,0.0020548046676563273,0.004745331466548027,0.0004340845206480449,183.0
0.02209629299856412,0.0011162677490977537,0.010242352999436358,0.0012023664529325418,0.9856666666666666,0.004784233364802446,0.006957797669585551,0.0004878630773187857,184.0
0.014027767669176683,0.004116184707229205,0.007540975668234751,0.004774179565958933,0.985,0.005715476066494087,0.004223030080293832,0.0008176235184119613,185.0
0.014016996996360831,0.0016195103384938547,0.004986282336176373,0.0006234058508352857,0.984,0.0035590260840104404,0.005597479308440705,0.0010058399297688593,186.0
0.016755827663776774,0.00533812423767858,0.005731171336568271,0.002179987684358672,0.9860000000000001,0.00509901951359279,0.0036839009704257796,0.00013643263626557777,188.0
0.011571003332695303,0.003974100398628397,0.0033353103305368372,8.856080501426203e-05,0.9856666666666666,0.004714045207910321,0.0026210842517204957,0.00040093458909004105,189.0
0.011061585998201432,0.0008397499392457543,0.013782646327551143,0.01023676644510066,0.985,0.0008164965809277268,0.002674098780642836,0.0006969557737824067,190.0
0.013170586666092277,0.0031753308618240276,0.012343454339619106,0.011271874627082387,0.985,0.00509901951359279,0.0026731072834061636,0.0008727933638571396,191.0
0.012308974663028494,0.0013896853672293883,0.0059126336612583446,0.0024224495390254195,0.985,0.00244948974278318,0.0014706227834713915,0.00015478925127406163,193.0
0.02006703733059112,0.004537915968471371,0.0072343979991273955,0.0029738799557474513,0.9833333333333334,0.004496912521077351,0.0005876899609822017,8.665962666327804e-05,194.0
0.015464195336486833,0.0021055545548661517,0.012052773667771058,0.01040031078260482,0.9856666666666666,0.0020548046676563273,0.0003608557884353894,8.358999868487131e-05,195.0
0.013836695007436598,0.0020175597376627173,0.005566714671052371,0.0017981879611072278,0.9846666666666666,0.0033993463423951926,9.35208655339432e-28,5.847134307102751e-28,196.0
0.016216975331190042,0.0035859335069528928,0.004755151336818623,0.0002477329959340908,0.9856666666666666,0.002867441755680878,2.332024411107446e-29,1.2196135027638819e-29,198.0
0.01797806966836409,0.0028675702265920045,0.004691947668713207,0.000593519978034443,0.9873333333333333,0.0036817870057290905,1.1700546657805304e-29,1.886735192341884e-30,199.0
0.03749998233494504,0.024898881978208373,0.004484317663203304,0.0011456766549150278,0.9853333333333333,0.0012472191289246482,6.0895421050013424e-30,9.867198341233525e-31,201.0
0.016481051008061815,0.00324262199065669,0.008229725994169712,0.005013119251048858,0.985,0.004242640687119289,5.759262905988303e-30,7.537252908186986e-31,202.0
0.015853094669485774,0.001996220905882011,0.006638312993648772,0.002347681311134528,0.984,0.0035590260840104404,5.1935618100333756e-30,1.489874607464565e-30,203.0
0.01781213833601214,0.0010348414428678159,0.006993676007065612,0.0035958948994236776,0.983,0.003741657386773945,6.503540671357225e-30,2.8576658521221662e-30,204.0
0.013928810672950931,0.0009545295049716328,0.004929536002843331,0.0001239464648263651,0.984,0.005887840577551903,4.63015954066702e-30,5.534873704755781e-31,205.0
0.01835282666919132,0.0012749305914107577,0.004658505999638389,0.0009802700619072314,0.9826666666666667,0.005557777333511028,4.433785858375391e-30,7.888908068965404e-31,206.0
0.0136486196667344,0.0027162842987341397,0.004070403000999552,0.0003328939764834189,0.987,0.004082482904638634,3.4251792097570124e-30,2.345363528820251e-31,207.0
0.017424145005255316,0.008322873546766418,0.006417812997824512,0.002051650666019001,0.9866666666666667,0.004784233364802446,3.782166174068289e-30,6.66798876094842e-31,208.0
0.022810165998331893,0.009575250862458322,0.00883152466849424,0.0028801437711087692,0.9853333333333333,0.0024944382578492965,4.340011353664706e-30,4.79158088766293e-31,209.0
0.01898831933309945,0.002722662447501679,0.003816810334683396,0.0004285183629768842,0.985,0.0037416573867739447,3.169778972809869e-30,3.0714989539719693e-31,210.0
0.01690317866935705,0.0041618900404550045,0.00924058633002763,0.0036570183659725987,0.9853333333333333,0.0024944382578492965,3.713403824244818e-30,9.40334510485323e-31,211.0
0.013851535327072876,0.0017574841930032077,0.006695253662959051,0.002657110576316532,0.9863333333333334,0.0030912061651652374,2.8215043406775428e-30,5.349932065154976e-31,212.0
0.022879506005362298,0.006660127010981927,0.007303147998754866,0.004753461958972467,0.9846666666666666,0.004027681991198194,2.1089939910254073e-30,3.299255749369756e-31,213.0
0.016399738669861108,0.0032063349734940878,0.00444238099832243,0.0006322873173477953,0.985,0.0037416573867739447,2.314551772358946e-30,1.378062923054621e-31,214.0
0.02753618066102111,0.013044274427561835,0.009133589332729267,0.007650513695217554,0.9863333333333334,0.0012472191289246482,2.4142216911255645e-30,2.1967400232832416e-31,215.0
0.0383909293304896,0.01623032637049507,0.0044400563347153366,0.002414682701703318,0.9846666666666666,0.004988876515698593,2.1867689322288698e-30,2.695305025850435e-31,216.0
0.017997333668366384,0.0027388411979605777,0.005224960662114124,0.00011830848732596287,0.9866666666666667,0.0018856180831641283,2.344607200972238e-30,2.272640514963248e-31,217.0
0.02042893899488263,0.006105675723909879,0.012490442337972732,0.008009628576891147,0.985,0.00489897948556636,1.8146715733536118e-30,1.67118590239739e-31,218.0
0.017944114665927675,0.0031123049257140902,0.0058134139981120825,0.0028888943737604743,0.985,0.0043204937989385775,1.9148323571106203e-30,1.9884127565428245e-31,219.0
0.01672884466825053,0.00520938585401017,0.004311859006217371,0.00084688313397567,0.985,0.00489897948556636,2.026706021056741e-30,3.9174321775128776e-31,220.0
