training_time_mean,training_time_std,evaluation_time_mean,evaluation_time_std,calinski_harabasz_score_mean,calinski_harabasz_score_std,davies_bouldin_score_mean,davies_bouldin_score_std,adjusted_rand_score_mean,adjusted_rand_score_std,adjusted_mutual_info_score_mean,adjusted_mutual_info_score_std,homogeneity_score_mean,homogeneity_score_std,completeness_score_mean,completeness_score_std,silhouette_score_mean,silhouette_score_std,inertia_mean,inertia_std,num_components
3.003474500004086,0.2134244452728447,0.003461726399837,0.0020692705658003,51.11898148437369,1.2266209883935628,2.224753465210491,0.0336653235275725,0.277793292304972,0.004095450834218,0.5420313663086919,0.0031792843866229,0.9044493271795246,0.0048465084903805,0.3922480841530436,0.0024041331531074,0.1159901686560699,0.0071649604084171,76.97395270503496,76.97395270503496,13
3.3386697919981088,0.1907025009823126,0.00317354699946,0.0021198906557157,48.53018032193238,1.1504290150212104,2.2288408374053623,0.0604691722280921,0.264797639356168,0.0070488011726467,0.5326541465993998,0.0069354931412875,0.9049124617434436,0.0111157858606364,0.3830665270261213,0.005090316057495,0.1140946612160503,0.0057881536017712,75.96879751154927,75.96879751154927,14
3.145702328000334,0.2233712093801587,0.0044877630018163,0.0017185662354021,46.28132481165626,1.1595047833652543,2.2489947124027108,0.0498202577752091,0.2543691499995695,0.0059221977067797,0.5297192407414426,0.0053197449203657,0.9159008962065596,0.0087916140048648,0.3785703596837613,0.0038250883385907,0.1158878205535434,0.0078022935034325,75.77333307379138,75.77333307379138,15
3.152503175995662,0.2194272205904695,0.0041421380010433,0.0028228123462094,44.19721673662925,1.3399135905166435,2.275760727551723,0.0530084259332208,0.2411427369733191,0.0063530741990506,0.5194414098941688,0.007384191926711,0.914037760755334,0.0121146276457275,0.3691505750384999,0.0052419057291237,0.113852923253037,0.0069948705664922,79.09777705046217,79.09777705046217,16
3.4886169558012625,0.7652439523808781,0.003752473797067,0.00137222422805,42.67929964813953,0.897812019040116,2.247113260949736,0.0825257676992449,0.2366166106185368,0.0065227009304505,0.5202217185657353,0.0086336228682598,0.9269896744208406,0.0144189597896926,0.3681872725481415,0.0061095974720119,0.1158993671288555,0.0045391624342755,67.00288082444352,67.00288082444352,17
3.3505250020039967,0.2123758798207827,0.0051591630006441,0.0019927543360276,40.71770002394249,0.6658796861807397,2.273921901102609,0.0370975357782544,0.226292722104173,0.0131622934293994,0.5102573883072254,0.0089818257835444,0.921646883788924,0.0133684234513073,0.359831240603797,0.0067403551811332,0.1102546941562844,0.0060890431669804,83.4241860826751,83.4241860826751,18
3.882932234799955,0.5039709109987454,0.0054149267991306,0.0013241249538129,39.29614802725064,0.5283311051366706,2.24687132881141,0.0593255622873643,0.2098364228214751,0.0106895294783628,0.5033054886845773,0.0111284261249017,0.9260995817342408,0.0167061844404969,0.3528809548307391,0.0081146891543917,0.104572297120191,0.0048522844748035,73.82368577357809,73.82368577357809,19
3.586792411399074,0.1810168971438831,0.0036438042036024,0.0015091725435915,37.66689992820306,0.866807320353072,2.254562629971025,0.0576957749232738,0.2097692197557169,0.0147734670180432,0.5009993777590604,0.0120053582048538,0.9284570704202226,0.0168379655355253,0.3507835144066892,0.0089651886393626,0.1036693292910903,0.0095110199605342,80.88950668900833,80.88950668900833,20
1.0917326455935836,0.1333791355240148,0.001397319798707,0.0002936464868798,33.352068775242145,1.0226535250053932,2.1869165917597173,0.0174053728902426,0.1660622366505389,0.0070911192265441,0.4810967321964129,0.0055595650178947,0.9490354333387744,0.0085054012868869,0.3314604589326039,0.0040937179086024,0.0940400593577875,0.0050959686127384,82.14889085926171,82.14889085926171,25
1.149548092801706,0.0334053468197395,0.0016657622065395,0.0007146415371766,29.434661152937466,1.2292992203910829,2.191137831434196,0.046734950315695,0.1419920961414289,0.0043648442636515,0.4611479664889027,0.0040483632663632,0.951181358304204,0.0073428088736484,0.3153497197745231,0.002788187147485,0.0882438771276826,0.0040798494246602,72.82221301093816,72.82221301093816,30
1.249113488997682,0.012072748696216,0.0012505997961852,0.0002397598719498,24.151819237069667,0.6802482293005128,2.168351059927464,0.0392744191404564,0.1120039755449068,0.0060637736086361,0.435594100525675,0.0055353036862893,0.9641353785907444,0.0086648267465944,0.295752761458126,0.0038798947344864,0.0770640076040304,0.0054608369437125,55.5989879168052,55.5989879168052,40
1.3911379388038767,0.1630847649587667,0.001407880402985,6.768112413745133e-05,20.678370507499896,0.8488233111368282,2.121144624651337,0.0470140073331318,0.0924676162413743,0.0044489718096921,0.4108924722903183,0.0043745776458903,0.962346229413131,0.0091385088368549,0.2792469680690151,0.0028957220003694,0.0746740484074499,0.0065138689144871,53.14113311333016,53.14113311333016,50
1.6911907368019456,0.0405379868664296,0.0016767104010796,0.0001813811479137,13.28325084971749,0.5805258602844785,1.816435987180292,0.040309594949162,0.0554369291049785,0.0051994553671505,0.3467923373991946,0.0039739245499495,0.9755121679478268,0.0062184893366158,0.2462557607788063,0.0029550456592851,0.0441919951882311,0.0070110624753688,53.850246027090826,53.850246027090826,100
5.12882713220024,2.239274352545494,0.0038200030016014,0.0006912674506665,11.120270663202678,0.389385090284826,1.5850894165122082,0.0155520675748755,0.0390863216282732,0.0025642009562815,0.3082499558043925,0.0039225699085215,0.9801053157476858,0.0060459616073553,0.2306959719304762,0.0023037151376189,0.026300008637558,0.0075915577932875,38.675384774221726,38.675384774221726,150
7.927328447598848,0.3213269039525562,0.0074064579996047,0.0017853124785041,10.17446830631642,0.2702755811294635,1.4476431168106052,0.0294533856682892,0.032565606401225,0.0010524251706282,0.2838987273081831,0.0033433264334399,0.9827265113731286,0.0075482987738171,0.222820643433117,0.001746582006382,0.0169351123557236,0.0023436995520303,38.416494397831016,38.416494397831016,195
3.7820606116001727,0.24141950838564633,0.005609443999128416,0.0028339276293332083,26.33459602621044,0.15351016197647369,2.1683766622010157,0.034315342353754184,0.13072428043611137,0.009214401139300638,0.4425904008426172,0.01233729699834267,0.9431861254336562,0.020308078735480867,0.30208215152271906,0.008498751201404966,0.08823974618194133,0.007000989812171124,51.08139839081402,51.08139839081402,35
3.7246436090033965,0.2607602902611978,0.0029754713963484392,0.001707414940772312,21.928596865433978,0.43858240545301047,2.15049101001793,0.04375928785854751,0.10417871008017728,0.007558788484745822,0.42204253835081146,0.00892667727974627,0.9586814719434408,0.01325948456522006,0.2869696177312365,0.006268912540555823,0.07414061896935878,0.004606713046282895,46.217980626279655,46.217980626279655,45
4.547465502796695,0.5567241681008536,0.0037179351988015697,0.0012174400064957774,15.758618077419012,0.2734582370042628,1.952868003684502,0.031261817245081196,0.06764050820565107,0.0038334587217568805,0.37104164351612684,0.006376790492927944,0.9627345687193983,0.012633567753022401,0.25688029360739173,0.00387779658048874,0.05710602259324689,0.006195733736251291,52.95980712582367,52.95980712582367,75
